LE_ID,ENGLISH,COUNTY,GUID,P14_100k,EventDate
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,13.7,2020/08/24  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,0.0,2020/08/17  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,0.0,2020/08/10  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,38.1,2020/11/23  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,52.8,2020/11/16  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,140.7,2020/11/09  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,222.8,2020/11/02  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,269.7,2020/10/26  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,234.5,2020/10/19  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,140.7,2020/10/12  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,120.2,2020/10/05  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,87.9,2020/09/28  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,38.1,2020/09/21  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,14.7,2020/09/14  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,0.0,2020/09/07  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,0.0,2020/08/31  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,0.0,2020/08/24  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,0.0,2020/08/17  
1340404,COBH LEA-6,CORK,2ae19629-3f67-13a3-e055-000000000001,0.0,2020/08/10  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,73.3,2020/11/23  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,70.6,2020/11/16  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,135.7,2020/11/09  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,222.6,2020/11/02  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,247.0,2020/10/26  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,195.4,2020/10/19  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,103.1,2020/10/12  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,67.9,2020/10/05  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,51.6,2020/09/28  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,24.4,2020/09/21  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/09/14  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/09/07  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/08/31  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/08/24  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/08/17  
1340408,MACROOM LEA-6,CORK,2ae19629-3ef4-13a3-e055-222220000001,0.0,2020/08/10  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,68.6,2020/11/23  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,99.5,2020/11/16  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,137.2,2020/11/09  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,246.9,2020/11/02  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,274.4,2020/10/26  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,157.8,2020/10/19  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,68.6,2020/10/12  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,51.4,2020/10/05  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,54.9,2020/09/28  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,27.4,2020/09/21  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/09/14  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/09/07  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/08/31  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/08/24  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/08/17  
1340409,MALLOW LEA-5,CORK,2ae19629-3ef4-13a3-e055-444440000001,0.0,2020/08/10  
1340405,BANDON - KINSALE LEA-6,CORK,2ae19629-3f68-13a3-e055-000000000001,26.8,2020/11/23  
1340405,BANDON - KINSALE LEA-6,CORK,2ae19629-3f68-13a3-e055-000000000001,29.5,2020/11/16  
