ORIGID,CountyName,PopulationCensus16,TimeStamp,ConfirmedCovidCases
7,Galway,258058,2020/06/17  ,483
8,Kerry,147707,2020/06/17  ,308
9,Kildare,222504,2020/06/17  ,1469
10,Kilkenny,99232,2020/06/17  ,354
11,Laois,84697,2020/06/17  ,260
12,Leitrim,32044,2020/06/17  ,81
13,Limerick,194899,2020/06/17  ,583
14,Longford,40873,2020/06/17  ,286
15,Louth,128884,2020/06/17  ,779
16,Mayo,130507,2020/06/17  ,570
17,Meath,195044,2020/06/17  ,806
18,Monaghan,61386,2020/06/17  ,536
19,Offaly,77961,2020/06/17  ,489
20,Roscommon,64544,2020/06/17  ,347
21,Sligo,65535,2020/06/17  ,125
22,Tipperary,159553,2020/06/17  ,544
23,Waterford,116176,2020/06/17  ,151
24,Westmeath,88770,2020/06/17  ,658
25,Wexford,149722,2020/06/17  ,217
26,Wicklow,142425,2020/06/17  ,686
1,Carlow,56932,2020/06/18  ,168
2,Cavan,76176,2020/06/18  ,860
3,Clare,118817,2020/06/18  ,369
4,Cork,542868,2020/06/18  ,1536
5,Donegal,159192,2020/06/18  ,462
6,Dublin,1347359,2020/06/18  ,12172
7,Galway,258058,2020/06/18  ,483
8,Kerry,147707,2020/06/18  ,309
9,Kildare,222504,2020/06/18  ,1469
10,Kilkenny,99232,2020/06/18  ,356
11,Laois,84697,2020/06/18  ,260
12,Leitrim,32044,2020/06/18  ,81
13,Limerick,194899,2020/06/18  ,583
14,Longford,40873,2020/06/18  ,286
15,Louth,128884,2020/06/18  ,780
16,Mayo,130507,2020/06/18  ,570
17,Meath,195044,2020/06/18  ,806
18,Monaghan,61386,2020/06/18  ,536
19,Offaly,77961,2020/06/18  ,489
20,Roscommon,64544,2020/06/18  ,347
21,Sligo,65535,2020/06/18  ,125
22,Tipperary,159553,2020/06/18  ,544
23,Waterford,116176,2020/06/18  ,151
24,Westmeath,88770,2020/06/18  ,658
25,Wexford,149722,2020/06/18  ,217
26,Wicklow,142425,2020/06/18  ,686
1,Carlow,56932,2020/06/19  ,169
2,Cavan,76176,2020/06/19  ,862
3,Clare,118817,2020/06/19  ,369
4,Cork,542868,2020/06/19  ,1536
5,Donegal,159192,2020/06/19  ,462
6,Dublin,1347359,2020/06/19  ,12179
7,Galway,258058,2020/06/19  ,483
8,Kerry,147707,2020/06/19  ,309
9,Kildare,222504,2020/06/19  ,1473
10,Kilkenny,99232,2020/06/19  ,357
11,Laois,84697,2020/06/19  ,260
12,Leitrim,32044,2020/06/19  ,81
13,Limerick,194899,2020/06/19  ,583
14,Longford,40873,2020/06/19  ,286
15,Louth,128884,2020/06/19  ,781
16,Mayo,130507,2020/06/19  ,571
17,Meath,195044,2020/06/19  ,806
18,Monaghan,61386,2020/06/19  ,536
19,Offaly,77961,2020/06/19  ,490
20,Roscommon,64544,2020/06/19  ,347
21,Sligo,65535,2020/06/19  ,125
22,Tipperary,159553,2020/06/19  ,544
23,Waterford,116176,2020/06/19  ,151
24,Westmeath,88770,2020/06/19  ,660
25,Wexford,149722,2020/06/19  ,217
26,Wicklow,142425,2020/06/19  ,687
1,Carlow,56932,2020/06/20  ,169
2,Cavan,76176,2020/06/20  ,862
3,Clare,118817,2020/06/20  ,369
4,Cork,542868,2020/06/20  ,1536
5,Donegal,159192,2020/06/20  ,462
6,Dublin,1347359,2020/06/20  ,12182
7,Galway,258058,2020/06/20  ,483
8,Kerry,147707,2020/06/20  ,309
9,Kildare,222504,2020/06/20  ,1473
10,Kilkenny,99232,2020/06/20  ,357
11,Laois,84697,2020/06/20  ,261
12,Leitrim,32044,2020/06/20  ,81
13,Limerick,194899,2020/06/20  ,583
14,Longford,40873,2020/06/20  ,286
15,Louth,128884,2020/06/20  ,781
16,Mayo,130507,2020/06/20  ,571
17,Meath,195044,2020/06/20  ,806
18,Monaghan,61386,2020/06/20  ,536
19,Offaly,77961,2020/06/20  ,490
20,Roscommon,64544,2020/06/20  ,347
21,Sligo,65535,2020/06/20  ,125
22,Tipperary,159553,2020/06/20  ,544
23,Waterford,116176,2020/06/20  ,151
24,Westmeath,88770,2020/06/20  ,660
25,Wexford,149722,2020/06/20  ,217
26,Wicklow,142425,2020/06/20  ,688
1,Carlow,56932,2020/06/21  ,169
2,Cavan,76176,2020/06/21  ,862
3,Clare,118817,2020/06/21  ,369
4,Cork,542868,2020/06/21  ,1536
5,Donegal,159192,2020/06/21  ,462
6,Dublin,1347359,2020/06/21  ,12183
7,Galway,258058,2020/06/21  ,483
8,Kerry,147707,2020/06/21  ,309
9,Kildare,222504,2020/06/21  ,1475
10,Kilkenny,99232,2020/06/21  ,357
11,Laois,84697,2020/06/21  ,261
12,Leitrim,32044,2020/06/21  ,81
13,Limerick,194899,2020/06/21  ,583
14,Longford,40873,2020/06/21  ,286
15,Louth,128884,2020/06/21  ,781
16,Mayo,130507,2020/06/21  ,571
17,Meath,195044,2020/06/21  ,806
18,Monaghan,61386,2020/06/21  ,536
19,Offaly,77961,2020/06/21  ,490
20,Roscommon,64544,2020/06/21  ,348
21,Sligo,65535,2020/06/21  ,125
22,Tipperary,159553,2020/06/21  ,544
23,Waterford,116176,2020/06/21  ,151
24,Westmeath,88770,2020/06/21  ,660
25,Wexford,149722,2020/06/21  ,217
26,Wicklow,142425,2020/06/21  ,688
1,Carlow,56932,2020/06/22  ,169
2,Cavan,76176,2020/06/22  ,862
3,Clare,118817,2020/06/22  ,369
4,Cork,542868,2020/06/22  ,1536
5,Donegal,159192,2020/06/22  ,462
6,Dublin,1347359,2020/06/22  ,12188
7,Galway,258058,2020/06/22  ,483
8,Kerry,147707,2020/06/22  ,309
9,Kildare,222504,2020/06/22  ,1475
10,Kilkenny,99232,2020/06/22  ,358
11,Laois,84697,2020/06/22  ,261
12,Leitrim,32044,2020/06/22  ,81
13,Limerick,194899,2020/06/22  ,583
14,Longford,40873,2020/06/22  ,286
15,Louth,128884,2020/06/22  ,781
16,Mayo,130507,2020/06/22  ,571
17,Meath,195044,2020/06/22  ,807
18,Monaghan,61386,2020/06/22  ,536
19,Offaly,77961,2020/06/22  ,490
20,Roscommon,64544,2020/06/22  ,348
21,Sligo,65535,2020/06/22  ,125
22,Tipperary,159553,2020/06/22  ,545
23,Waterford,116176,2020/06/22  ,152
24,Westmeath,88770,2020/06/22  ,660
25,Wexford,149722,2020/06/22  ,217
26,Wicklow,142425,2020/06/22  ,689
1,Carlow,56932,2020/06/23  ,169
2,Cavan,76176,2020/06/23  ,863
3,Clare,118817,2020/06/23  ,369
4,Cork,542868,2020/06/23  ,1536
5,Donegal,159192,2020/06/23  ,462
6,Dublin,1347359,2020/06/23  ,12189
7,Galway,258058,2020/06/23  ,483
8,Kerry,147707,2020/06/23  ,309
9,Kildare,222504,2020/06/23  ,1475
10,Kilkenny,99232,2020/06/23  ,358
11,Laois,84697,2020/06/23  ,261
12,Leitrim,32044,2020/06/23  ,81
13,Limerick,194899,2020/06/23  ,583
14,Longford,40873,2020/06/23  ,286
15,Louth,128884,2020/06/23  ,781
16,Mayo,130507,2020/06/23  ,571
17,Meath,195044,2020/06/23  ,807
18,Monaghan,61386,2020/06/23  ,537
19,Offaly,77961,2020/06/23  ,490
20,Roscommon,64544,2020/06/23  ,348
21,Sligo,65535,2020/06/23  ,125
22,Tipperary,159553,2020/06/23  ,545
23,Waterford,116176,2020/06/23  ,152
24,Westmeath,88770,2020/06/23  ,660
25,Wexford,149722,2020/06/23  ,218
26,Wicklow,142425,2020/06/23  ,689
1,Carlow,56932,2020/06/24  ,169
2,Cavan,76176,2020/06/24  ,863
3,Clare,118817,2020/06/24  ,369
4,Cork,542868,2020/06/24  ,1536
5,Donegal,159192,2020/06/24  ,462
6,Dublin,1347359,2020/06/24  ,12197
7,Galway,258058,2020/06/24  ,483
8,Kerry,147707,2020/06/24  ,309
9,Kildare,222504,2020/06/24  ,1476
10,Kilkenny,99232,2020/06/24  ,358
11,Laois,84697,2020/06/24  ,261
12,Leitrim,32044,2020/06/24  ,81
13,Limerick,194899,2020/06/24  ,583
14,Longford,40873,2020/06/24  ,286
15,Louth,128884,2020/06/24  ,781
16,Mayo,130507,2020/06/24  ,571
17,Meath,195044,2020/06/24  ,807
18,Monaghan,61386,2020/06/24  ,537
19,Offaly,77961,2020/06/24  ,490
20,Roscommon,64544,2020/06/24  ,348
21,Sligo,65535,2020/06/24  ,125
22,Tipperary,159553,2020/06/24  ,545
23,Waterford,116176,2020/06/24  ,152
24,Westmeath,88770,2020/06/24  ,660
25,Wexford,149722,2020/06/24  ,218
26,Wicklow,142425,2020/06/24  ,689
1,Carlow,56932,2020/06/25  ,169
2,Cavan,76176,2020/06/25  ,863
3,Clare,118817,2020/06/25  ,369
4,Cork,542868,2020/06/25  ,1536
5,Donegal,159192,2020/06/25  ,462
6,Dublin,1347359,2020/06/25  ,12205
7,Galway,258058,2020/06/25  ,483
8,Kerry,147707,2020/06/25  ,309
9,Kildare,222504,2020/06/25  ,1478
10,Kilkenny,99232,2020/06/25  ,358
11,Laois,84697,2020/06/25  ,261
12,Leitrim,32044,2020/06/25  ,81
13,Limerick,194899,2020/06/25  ,583
14,Longford,40873,2020/06/25  ,287
15,Louth,128884,2020/06/25  ,781
16,Mayo,130507,2020/06/25  ,571
17,Meath,195044,2020/06/25  ,807
18,Monaghan,61386,2020/06/25  ,537
19,Offaly,77961,2020/06/25  ,490
20,Roscommon,64544,2020/06/25  ,348
21,Sligo,65535,2020/06/25  ,125
22,Tipperary,159553,2020/06/25  ,545
23,Waterford,116176,2020/06/25  ,152
24,Westmeath,88770,2020/06/25  ,660
25,Wexford,149722,2020/06/25  ,218
26,Wicklow,142425,2020/06/25  ,689
1,Carlow,56932,2020/06/26  ,169
2,Cavan,76176,2020/06/26  ,863
3,Clare,118817,2020/06/26  ,369
4,Cork,542868,2020/06/26  ,1536
5,Donegal,159192,2020/06/26  ,462
6,Dublin,1347359,2020/06/26  ,12217
7,Galway,258058,2020/06/26  ,483
8,Kerry,147707,2020/06/26  ,309
9,Kildare,222504,2020/06/26  ,1479
10,Kilkenny,99232,2020/06/26  ,359
11,Laois,84697,2020/06/26  ,261
12,Leitrim,32044,2020/06/26  ,81
13,Limerick,194899,2020/06/26  ,583
14,Longford,40873,2020/06/26  ,287
15,Louth,128884,2020/06/26  ,782
16,Mayo,130507,2020/06/26  ,571
17,Meath,195044,2020/06/26  ,807
18,Monaghan,61386,2020/06/26  ,538
19,Offaly,77961,2020/06/26  ,490
20,Roscommon,64544,2020/06/26  ,348
21,Sligo,65535,2020/06/26  ,126
22,Tipperary,159553,2020/06/26  ,545
23,Waterford,116176,2020/06/26  ,153
24,Westmeath,88770,2020/06/26  ,660
25,Wexford,149722,2020/06/26  ,218
26,Wicklow,142425,2020/06/26  ,691
1,Carlow,56932,2020/06/27  ,169
2,Cavan,76176,2020/06/27  ,863
3,Clare,118817,2020/06/27  ,369
4,Cork,542868,2020/06/27  ,1537
5,Donegal,159192,2020/06/27  ,462
6,Dublin,1347359,2020/06/27  ,12217
7,Galway,258058,2020/06/27  ,483
8,Kerry,147707,2020/06/27  ,309
9,Kildare,222504,2020/06/27  ,1479
10,Kilkenny,99232,2020/06/27  ,359
11,Laois,84697,2020/06/27  ,261
12,Leitrim,32044,2020/06/27  ,81
13,Limerick,194899,2020/06/27  ,583
14,Longford,40873,2020/06/27  ,287
15,Louth,128884,2020/06/27  ,782
16,Mayo,130507,2020/06/27  ,571
17,Meath,195044,2020/06/27  ,807
18,Monaghan,61386,2020/06/27  ,538
19,Offaly,77961,2020/06/27  ,490
20,Roscommon,64544,2020/06/27  ,348
21,Sligo,65535,2020/06/27  ,128
22,Tipperary,159553,2020/06/27  ,545
23,Waterford,116176,2020/06/27  ,153
24,Westmeath,88770,2020/06/27  ,660
25,Wexford,149722,2020/06/27  ,218
26,Wicklow,142425,2020/06/27  ,691
1,Carlow,56932,2020/06/28  ,169
2,Cavan,76176,2020/06/28  ,863
3,Clare,118817,2020/06/28  ,369
4,Cork,542868,2020/06/28  ,1537
5,Donegal,159192,2020/06/28  ,463
6,Dublin,1347359,2020/06/28  ,12222
7,Galway,258058,2020/06/28  ,483
8,Kerry,147707,2020/06/28  ,309
9,Kildare,222504,2020/06/28  ,1485
10,Kilkenny,99232,2020/06/28  ,359
11,Laois,84697,2020/06/28  ,261
12,Leitrim,32044,2020/06/28  ,82
13,Limerick,194899,2020/06/28  ,583
14,Longford,40873,2020/06/28  ,287
15,Louth,128884,2020/06/28  ,782
16,Mayo,130507,2020/06/28  ,572
17,Meath,195044,2020/06/28  ,807
18,Monaghan,61386,2020/06/28  ,538
19,Offaly,77961,2020/06/28  ,490
20,Roscommon,64544,2020/06/28  ,348
21,Sligo,65535,2020/06/28  ,138
22,Tipperary,159553,2020/06/28  ,545
23,Waterford,116176,2020/06/28  ,153
24,Westmeath,88770,2020/06/28  ,660
25,Wexford,149722,2020/06/28  ,218
26,Wicklow,142425,2020/06/28  ,691
1,Carlow,56932,2020/06/29  ,169
2,Cavan,76176,2020/06/29  ,863
3,Clare,118817,2020/06/29  ,369
4,Cork,542868,2020/06/29  ,1537
5,Donegal,159192,2020/06/29  ,463
6,Dublin,1347359,2020/06/29  ,12227
7,Galway,258058,2020/06/29  ,483
8,Kerry,147707,2020/06/29  ,309
9,Kildare,222504,2020/06/29  ,1486
10,Kilkenny,99232,2020/06/29  ,359
11,Laois,84697,2020/06/29  ,261
12,Leitrim,32044,2020/06/29  ,83
13,Limerick,194899,2020/06/29  ,583
14,Longford,40873,2020/06/29  ,287
15,Louth,128884,2020/06/29  ,782
16,Mayo,130507,2020/06/29  ,572
17,Meath,195044,2020/06/29  ,807
18,Monaghan,61386,2020/06/29  ,538
19,Offaly,77961,2020/06/29  ,490
20,Roscommon,64544,2020/06/29  ,348
21,Sligo,65535,2020/06/29  ,141
22,Tipperary,159553,2020/06/29  ,545
23,Waterford,116176,2020/06/29  ,154
24,Westmeath,88770,2020/06/29  ,660
25,Wexford,149722,2020/06/29  ,218
26,Wicklow,142425,2020/06/29  ,691
1,Carlow,56932,2020/06/30  ,169
2,Cavan,76176,2020/06/30  ,863
3,Clare,118817,2020/06/30  ,369
4,Cork,542868,2020/06/30  ,1537
5,Donegal,159192,2020/06/30  ,463
6,Dublin,1347359,2020/06/30  ,12229
7,Galway,258058,2020/06/30  ,484
8,Kerry,147707,2020/06/30  ,309
9,Kildare,222504,2020/06/30  ,1487
10,Kilkenny,99232,2020/06/30  ,359
11,Laois,84697,2020/06/30  ,261
12,Leitrim,32044,2020/06/30  ,83
13,Limerick,194899,2020/06/30  ,585
14,Longford,40873,2020/06/30  ,287
15,Louth,128884,2020/06/30  ,782
16,Mayo,130507,2020/06/30  ,572
17,Meath,195044,2020/06/30  ,807
18,Monaghan,61386,2020/06/30  ,538
19,Offaly,77961,2020/06/30  ,490
20,Roscommon,64544,2020/06/30  ,348
21,Sligo,65535,2020/06/30  ,141
22,Tipperary,159553,2020/06/30  ,545
23,Waterford,116176,2020/06/30  ,154
24,Westmeath,88770,2020/06/30  ,660
25,Wexford,149722,2020/06/30  ,218
26,Wicklow,142425,2020/06/30  ,691
1,Carlow,56932,2020/07/01  ,169
2,Cavan,76176,2020/07/01  ,863
3,Clare,118817,2020/07/01  ,369
4,Cork,542868,2020/07/01  ,1541
5,Donegal,159192,2020/07/01  ,463
6,Dublin,1347359,2020/07/01  ,12235
7,Galway,258058,2020/07/01  ,484
8,Kerry,147707,2020/07/01  ,309
9,Kildare,222504,2020/07/01  ,1490
10,Kilkenny,99232,2020/07/01  ,359
11,Laois,84697,2020/07/01  ,261
12,Leitrim,32044,2020/07/01  ,83
13,Limerick,194899,2020/07/01  ,586
14,Longford,40873,2020/07/01  ,287
15,Louth,128884,2020/07/01  ,782
16,Mayo,130507,2020/07/01  ,572
17,Meath,195044,2020/07/01  ,807
18,Monaghan,61386,2020/07/01  ,538
19,Offaly,77961,2020/07/01  ,490
20,Roscommon,64544,2020/07/01  ,348
21,Sligo,65535,2020/07/01  ,141
22,Tipperary,159553,2020/07/01  ,545
23,Waterford,116176,2020/07/01  ,154
24,Westmeath,88770,2020/07/01  ,661
25,Wexford,149722,2020/07/01  ,218
26,Wicklow,142425,2020/07/01  ,691
1,Carlow,56932,2020/07/02  ,169
2,Cavan,76176,2020/07/02  ,865
3,Clare,118817,2020/07/02  ,369
4,Cork,542868,2020/07/02  ,1541
5,Donegal,159192,2020/07/02  ,463
6,Dublin,1347359,2020/07/02  ,12236
7,Galway,258058,2020/07/02  ,484
8,Kerry,147707,2020/07/02  ,309
9,Kildare,222504,2020/07/02  ,1491
10,Kilkenny,99232,2020/07/02  ,360
11,Laois,84697,2020/07/02  ,261
12,Leitrim,32044,2020/07/02  ,85
13,Limerick,194899,2020/07/02  ,586
14,Longford,40873,2020/07/02  ,287
15,Louth,128884,2020/07/02  ,782
16,Mayo,130507,2020/07/02  ,572
17,Meath,195044,2020/07/02  ,807
18,Monaghan,61386,2020/07/02  ,538
19,Offaly,77961,2020/07/02  ,490
20,Roscommon,64544,2020/07/02  ,349
21,Sligo,65535,2020/07/02  ,141
22,Tipperary,159553,2020/07/02  ,545
23,Waterford,116176,2020/07/02  ,154
24,Westmeath,88770,2020/07/02  ,662
25,Wexford,149722,2020/07/02  ,218
26,Wicklow,142425,2020/07/02  ,691
1,Carlow,56932,2020/07/03  ,169
2,Cavan,76176,2020/07/03  ,865
3,Clare,118817,2020/07/03  ,369
4,Cork,542868,2020/07/03  ,1542
5,Donegal,159192,2020/07/03  ,463
6,Dublin,1347359,2020/07/03  ,12241
7,Galway,258058,2020/07/03  ,484
8,Kerry,147707,2020/07/03  ,309
9,Kildare,222504,2020/07/03  ,1493
10,Kilkenny,99232,2020/07/03  ,360
11,Laois,84697,2020/07/03  ,261
12,Leitrim,32044,2020/07/03  ,85
13,Limerick,194899,2020/07/03  ,587
14,Longford,40873,2020/07/03  ,287
15,Louth,128884,2020/07/03  ,783
16,Mayo,130507,2020/07/03  ,572
17,Meath,195044,2020/07/03  ,808
18,Monaghan,61386,2020/07/03  ,538
19,Offaly,77961,2020/07/03  ,490
20,Roscommon,64544,2020/07/03  ,349
21,Sligo,65535,2020/07/03  ,141
22,Tipperary,159553,2020/07/03  ,545
23,Waterford,116176,2020/07/03  ,154
24,Westmeath,88770,2020/07/03  ,662
25,Wexford,149722,2020/07/03  ,218
26,Wicklow,142425,2020/07/03  ,691
1,Carlow,56932,2020/07/04  ,169
2,Cavan,76176,2020/07/04  ,865
3,Clare,118817,2020/07/04  ,369
4,Cork,542868,2020/07/04  ,1542
5,Donegal,159192,2020/07/04  ,464
6,Dublin,1347359,2020/07/04  ,12249
7,Galway,258058,2020/07/04  ,484
8,Kerry,147707,2020/07/04  ,309
9,Kildare,222504,2020/07/04  ,1497
10,Kilkenny,99232,2020/07/04  ,360
11,Laois,84697,2020/07/04  ,261
12,Leitrim,32044,2020/07/04  ,85
13,Limerick,194899,2020/07/04  ,587
14,Longford,40873,2020/07/04  ,287
15,Louth,128884,2020/07/04  ,783
16,Mayo,130507,2020/07/04  ,572
17,Meath,195044,2020/07/04  ,808
18,Monaghan,61386,2020/07/04  ,538
19,Offaly,77961,2020/07/04  ,490
20,Roscommon,64544,2020/07/04  ,349
21,Sligo,65535,2020/07/04  ,145
22,Tipperary,159553,2020/07/04  ,545
23,Waterford,116176,2020/07/04  ,154
24,Westmeath,88770,2020/07/04  ,662
25,Wexford,149722,2020/07/04  ,218
26,Wicklow,142425,2020/07/04  ,691
1,Carlow,56932,2020/07/05  ,169
2,Cavan,76176,2020/07/05  ,865
3,Clare,118817,2020/07/05  ,369
4,Cork,542868,2020/07/05  ,1542
5,Donegal,159192,2020/07/05  ,464
6,Dublin,1347359,2020/07/05  ,12250
7,Galway,258058,2020/07/05  ,484
8,Kerry,147707,2020/07/05  ,309
9,Kildare,222504,2020/07/05  ,1498
10,Kilkenny,99232,2020/07/05  ,360
11,Laois,84697,2020/07/05  ,261
12,Leitrim,32044,2020/07/05  ,85
13,Limerick,194899,2020/07/05  ,587
14,Longford,40873,2020/07/05  ,287
15,Louth,128884,2020/07/05  ,783
16,Mayo,130507,2020/07/05  ,572
17,Meath,195044,2020/07/05  ,808
18,Monaghan,61386,2020/07/05  ,538
19,Offaly,77961,2020/07/05  ,490
20,Roscommon,64544,2020/07/05  ,349
21,Sligo,65535,2020/07/05  ,146
22,Tipperary,159553,2020/07/05  ,545
23,Waterford,116176,2020/07/05  ,154
24,Westmeath,88770,2020/07/05  ,662
25,Wexford,149722,2020/07/05  ,218
26,Wicklow,142425,2020/07/05  ,691
1,Carlow,56932,2020/07/06  ,169
2,Cavan,76176,2020/07/06  ,865
3,Clare,118817,2020/07/06  ,369
4,Cork,542868,2020/07/06  ,1543
5,Donegal,159192,2020/07/06  ,464
6,Dublin,1347359,2020/07/06  ,12262
7,Galway,258058,2020/07/06  ,485
8,Kerry,147707,2020/07/06  ,309
9,Kildare,222504,2020/07/06  ,1500
10,Kilkenny,99232,2020/07/06  ,360
11,Laois,84697,2020/07/06  ,261
12,Leitrim,32044,2020/07/06  ,85
13,Limerick,194899,2020/07/06  ,587
14,Longford,40873,2020/07/06  ,287
15,Louth,128884,2020/07/06  ,786
16,Mayo,130507,2020/07/06  ,572
17,Meath,195044,2020/07/06  ,809
18,Monaghan,61386,2020/07/06  ,539
19,Offaly,77961,2020/07/06  ,490
20,Roscommon,64544,2020/07/06  ,349
21,Sligo,65535,2020/07/06  ,146
22,Tipperary,159553,2020/07/06  ,546
23,Waterford,116176,2020/07/06  ,156
24,Westmeath,88770,2020/07/06  ,662
25,Wexford,149722,2020/07/06  ,218
26,Wicklow,142425,2020/07/06  ,691
1,Carlow,56932,2020/07/07  ,169
2,Cavan,76176,2020/07/07  ,866
3,Clare,118817,2020/07/07  ,369
4,Cork,542868,2020/07/07  ,1545
5,Donegal,159192,2020/07/07  ,464
6,Dublin,1347359,2020/07/07  ,12265
7,Galway,258058,2020/07/07  ,485
8,Kerry,147707,2020/07/07  ,309
9,Kildare,222504,2020/07/07  ,1501
10,Kilkenny,99232,2020/07/07  ,360
11,Laois,84697,2020/07/07  ,261
12,Leitrim,32044,2020/07/07  ,85
13,Limerick,194899,2020/07/07  ,588
14,Longford,40873,2020/07/07  ,287
15,Louth,128884,2020/07/07  ,786
16,Mayo,130507,2020/07/07  ,572
17,Meath,195044,2020/07/07  ,809
18,Monaghan,61386,2020/07/07  ,539
19,Offaly,77961,2020/07/07  ,490
20,Roscommon,64544,2020/07/07  ,349
21,Sligo,65535,2020/07/07  ,146
22,Tipperary,159553,2020/07/07  ,546
23,Waterford,116176,2020/07/07  ,156
24,Westmeath,88770,2020/07/07  ,664
25,Wexford,149722,2020/07/07  ,218
26,Wicklow,142425,2020/07/07  ,692
1,Carlow,56932,2020/07/08  ,169
2,Cavan,76176,2020/07/08  ,866
3,Clare,118817,2020/07/08  ,369
4,Cork,542868,2020/07/08  ,1545
5,Donegal,159192,2020/07/08  ,465
6,Dublin,1347359,2020/07/08  ,12275
7,Galway,258058,2020/07/08  ,485
8,Kerry,147707,2020/07/08  ,309
9,Kildare,222504,2020/07/08  ,1504
10,Kilkenny,99232,2020/07/08  ,360
11,Laois,84697,2020/07/08  ,261
12,Leitrim,32044,2020/07/08  ,85
13,Limerick,194899,2020/07/08  ,589
14,Longford,40873,2020/07/08  ,287
15,Louth,128884,2020/07/08  ,786
16,Mayo,130507,2020/07/08  ,573
17,Meath,195044,2020/07/08  ,809
18,Monaghan,61386,2020/07/08  ,539
19,Offaly,77961,2020/07/08  ,490
20,Roscommon,64544,2020/07/08  ,349
21,Sligo,65535,2020/07/08  ,147
22,Tipperary,159553,2020/07/08  ,546
23,Waterford,116176,2020/07/08  ,161
24,Westmeath,88770,2020/07/08  ,664
25,Wexford,149722,2020/07/08  ,218
26,Wicklow,142425,2020/07/08  ,693
1,Carlow,56932,2020/07/09  ,170
2,Cavan,76176,2020/07/09  ,866
3,Clare,118817,2020/07/09  ,369
4,Cork,542868,2020/07/09  ,1545
5,Donegal,159192,2020/07/09  ,466
6,Dublin,1347359,2020/07/09  ,12287
7,Galway,258058,2020/07/09  ,489
8,Kerry,147707,2020/07/09  ,310
9,Kildare,222504,2020/07/09  ,1507
10,Kilkenny,99232,2020/07/09  ,360
11,Laois,84697,2020/07/09  ,261
12,Leitrim,32044,2020/07/09  ,85
13,Limerick,194899,2020/07/09  ,589
14,Longford,40873,2020/07/09  ,287
15,Louth,128884,2020/07/09  ,786
16,Mayo,130507,2020/07/09  ,573
17,Meath,195044,2020/07/09  ,809
18,Monaghan,61386,2020/07/09  ,539
19,Offaly,77961,2020/07/09  ,490
20,Roscommon,64544,2020/07/09  ,349
21,Sligo,65535,2020/07/09  ,148
22,Tipperary,159553,2020/07/09  ,546
23,Waterford,116176,2020/07/09  ,161
24,Westmeath,88770,2020/07/09  ,664
25,Wexford,149722,2020/07/09  ,218
26,Wicklow,142425,2020/07/09  ,695
1,Carlow,56932,2020/07/10  ,170
2,Cavan,76176,2020/07/10  ,867
3,Clare,118817,2020/07/10  ,369
4,Cork,542868,2020/07/10  ,1545
5,Donegal,159192,2020/07/10  ,466
6,Dublin,1347359,2020/07/10  ,12294
7,Galway,258058,2020/07/10  ,489
8,Kerry,147707,2020/07/10  ,310
9,Kildare,222504,2020/07/10  ,1514
10,Kilkenny,99232,2020/07/10  ,360
11,Laois,84697,2020/07/10  ,261
12,Leitrim,32044,2020/07/10  ,85
13,Limerick,194899,2020/07/10  ,589
14,Longford,40873,2020/07/10  ,287
15,Louth,128884,2020/07/10  ,788
16,Mayo,130507,2020/07/10  ,573
17,Meath,195044,2020/07/10  ,809
18,Monaghan,61386,2020/07/10  ,539
19,Offaly,77961,2020/07/10  ,490
20,Roscommon,64544,2020/07/10  ,349
21,Sligo,65535,2020/07/10  ,148
22,Tipperary,159553,2020/07/10  ,546
23,Waterford,116176,2020/07/10  ,161
24,Westmeath,88770,2020/07/10  ,664
25,Wexford,149722,2020/07/10  ,221
26,Wicklow,142425,2020/07/10  ,698
1,Carlow,56932,2020/07/11  ,170
2,Cavan,76176,2020/07/11  ,867
3,Clare,118817,2020/07/11  ,369
4,Cork,542868,2020/07/11  ,1546
5,Donegal,159192,2020/07/11  ,466
6,Dublin,1347359,2020/07/11  ,12308
7,Galway,258058,2020/07/11  ,489
8,Kerry,147707,2020/07/11  ,310
9,Kildare,222504,2020/07/11  ,1514
10,Kilkenny,99232,2020/07/11  ,360
11,Laois,84697,2020/07/11  ,261
12,Leitrim,32044,2020/07/11  ,85
13,Limerick,194899,2020/07/11  ,589
14,Longford,40873,2020/07/11  ,287
15,Louth,128884,2020/07/11  ,788
16,Mayo,130507,2020/07/11  ,573
17,Meath,195044,2020/07/11  ,809
18,Monaghan,61386,2020/07/11  ,539
19,Offaly,77961,2020/07/11  ,490
20,Roscommon,64544,2020/07/11  ,349
21,Sligo,65535,2020/07/11  ,148
22,Tipperary,159553,2020/07/11  ,546
23,Waterford,116176,2020/07/11  ,161
24,Westmeath,88770,2020/07/11  ,664
25,Wexford,149722,2020/07/11  ,221
26,Wicklow,142425,2020/07/11  ,700
1,Carlow,56932,2020/07/12  ,170
2,Cavan,76176,2020/07/12  ,867
3,Clare,118817,2020/07/12  ,369
4,Cork,542868,2020/07/12  ,1548
5,Donegal,159192,2020/07/12  ,466
6,Dublin,1347359,2020/07/12  ,12312
7,Galway,258058,2020/07/12  ,489
8,Kerry,147707,2020/07/12  ,313
9,Kildare,222504,2020/07/12  ,1515
10,Kilkenny,99232,2020/07/12  ,360
11,Laois,84697,2020/07/12  ,261
12,Leitrim,32044,2020/07/12  ,85
13,Limerick,194899,2020/07/12  ,589
14,Longford,40873,2020/07/12  ,287
